hospital,procedure_name,code_type,code,description,setting,display_price,display_price_type,gross_price,cash_price,negotiated_price,negotiated_min,negotiated_max,payer_name,plan_name,data_quality_flag,user_relevance_flag,user_relevance_reason,source_url,evidence_source
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2451.03,negotiated,4058.0,2231.9,2451.03,164.02,5478.3,BLUE SHIELD [1014],BLUE SHIELD OF CA HMO,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,1911.32,negotiated,4058.0,2231.9,1911.32,164.02,5478.3,BLUE SHIELD [1014],BLUE SHIELD OF CA EPN/IFP,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,11402.98,negotiated,4058.0,2231.9,11402.98,164.02,5478.3,HEALTH NET [1039],HEALTH NET ENHANCED CARE PPO,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,3124.66,negotiated,4058.0,2231.9,3124.66,164.02,5478.3,MULTIPLAN [1058],MULTIPLAN,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,CMS - COUNTY MEDICAL SERVICES [1025],SHERIFF COUNTY CONTRACT # 514250,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC HUMANA HMO [164013],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2840.6,negotiated,4058.0,2231.9,2840.6,164.02,5478.3,PACIFIC FOUNDATION [1063],PACIFIC FOUNDATION FOR MEDICAL CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,1773.35,negotiated,4058.0,2231.9,1773.35,164.02,5478.3,AETNA [1003],AETNA BEHAVIORAL EATING DISORDER,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC HUMANA GENERIC PAYOR [164014],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,XIMED [2016],MEDI-CAL,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2451.03,negotiated,4058.0,2231.9,2451.03,164.02,5478.3,BLUE SHIELD TRANSPLANTS [1113],BLUE SHIELD OF CA PPO AND BARIATRIC,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,3449.3,negotiated,4058.0,2231.9,3449.3,164.02,5478.3,HUMANA [1042],HUMANA COMMERCIAL,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,3124.66,negotiated,4058.0,2231.9,3124.66,164.02,5478.3,PRIVATE HEALTHCARE SYSTEMS [1067],PRIVATE HEALTHCARE SYSTEM,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,CAREMORE [2028],MEDI-CAL,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2240.02,negotiated,4058.0,2231.9,2240.02,164.02,5478.3,ALTERNATE CIGNA [1006],EVERNORTH (FKA CIGNA) BEHAVIORAL AND EATING DISORDER TREATMENT,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,4058.0,negotiated,4058.0,2231.9,4058.0,164.02,5478.3,PRIVATE HEALTHCARE SYSTEMS [1067],KAISER RAD ONC,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC BLUE SHIELD HMO [164015],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2451.03,negotiated,4058.0,2231.9,2451.03,164.02,5478.3,ALTERNATE BLUE SHIELD [2002],BLUE SHIELD OF CA PPO AND BARIATRIC,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2451.03,negotiated,4058.0,2231.9,2451.03,164.02,5478.3,ALTERNATE BLUE SHIELD [2002],BLUE SHIELD OF CA HMO,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,164.02,negotiated,4058.0,2231.9,164.02,164.02,5478.3,CHAMPVA [1020],VETERANS ADMINISTRATION - CHAMPVA,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2379.61,negotiated,4058.0,2231.9,2379.61,164.02,5478.3,BLUE CROSS [1013],ANTHEM BLUE CROSS EATING DISORDER,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,1769.29,negotiated,4058.0,2231.9,1769.29,164.02,5478.3,BLUE CROSS [1013],UCSD STUDENT HEALTH INS PLAN - BC SHIP,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC BLUE SHIELD GENERIC PAYOR [164016],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,ALTERNATE SHERIFF CUSTODY [1106],SHERIFF COUNTY CONTRACT # 514250,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2029.0,negotiated,4058.0,2231.9,2029.0,164.02,5478.3,SHARP HEALTH PLAN [1079],SHARP HEALTH PLAN,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2240.02,negotiated,4058.0,2231.9,2240.02,164.02,5478.3,CIGNA [1023],EVERNORTH (FKA CIGNA) BEHAVIORAL AND EATING DISORDER TREATMENT,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,3449.3,negotiated,4058.0,2231.9,3449.3,164.02,5478.3,ALTERNATE HUMANA [1120],HUMANA COMMERCIAL,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC HNET BLUE&GOLD ACO [164017],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2271.26,negotiated,4058.0,2231.9,2271.26,164.02,5478.3,ALTERNATE BLUE CROSS [1005],ANTHEM BLUE CROSS,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2004.65,negotiated,4058.0,2231.9,2004.65,164.02,5478.3,USOC - US OLYMPIC COMMITTEE [1123],USOC VIK (BSC UC CARE),ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,344.17,negotiated,4058.0,2231.9,344.17,164.02,5478.3,COMMUNITY HEALTH GROUP [1022],COMMUNITY HEALTH GROUP (MEDI-CAL),ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,SAN DIEGO COUNTY SHERIFF CUSTODY [2012],SHERIFF COUNTY CONTRACT # 514250,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC UHC ALLIANCE HMO [164020],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,653.34,negotiated,4058.0,2231.9,653.34,164.02,5478.3,PADRES WORKERS COMPENSATION [2013],GLOBAL SPORTS SERVICES PROVIDER ALLIANCE (PADRES),ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,4058.0,negotiated,4058.0,2231.9,4058.0,164.02,5478.3,ALTERNATE KAISER RAD ONC [2089],KAISER RAD ONC,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,UC AFF ANTHEM/XIMED HMO [164022],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,BLUE CROSS [1013],UCSD HB NON-CONTRACTED MEDI-CAL MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2271.26,negotiated,4058.0,2231.9,2271.26,164.02,5478.3,BLUE CROSS [1013],ANTHEM BLUE CROSS,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2029.0,negotiated,4058.0,2231.9,2029.0,164.02,5478.3,SAN DIEGO COUNTY [1071],CMS ADULT TB SERVICES,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,653.34,negotiated,4058.0,2231.9,653.34,164.02,5478.3,PADRES [2014],GLOBAL SPORTS SERVICES PROVIDER ALLIANCE (PADRES),ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,CMS - COUNTY MEDICAL SERVICES [1025],COUNTY MEDICAL SERVICES,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,1200.0,negotiated,4058.0,2231.9,1200.0,164.02,5478.3,OPTUM CARE NETWORK - PRIMECARE MED GRP [1065],PRIMECARE MEDICAL NETWORK,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,230.56,negotiated,4058.0,2231.9,230.56,164.02,5478.3,UCR PROMPT PAY PAYOR [8240],UCSD CHARITY MEDICARE CONTRACT,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,TRI-CITY [1085],TRI-CITY [10850001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2759.44,negotiated,4058.0,2231.9,2759.44,164.02,5478.3,EMBASSY SPONSORED [1101],EMBASSY OF STATE OF KUWAIT [11010001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2759.44,negotiated,4058.0,2231.9,2759.44,164.02,5478.3,EMBASSY SPONSORED [1101],KUWAIT OIL COMPANY [11010005],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,UC AFF ANTHEM/SDSM HMO [164024],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2434.8,negotiated,4058.0,2231.9,2434.8,164.02,5478.3,CIGNA [1023],CIGNA LIFESOURCE [10230006],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,UC AFF HUMANA/SDSM [164025],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,FEDERAL PRISON [1031],UCSD HB NON-CONTRACTED MEDI-CAL MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,HEALTH NET BH (MHN) [1038],"HEALTH NET BEHAVIORAL HEALTH COMMERCIAL (FKA:MANAGED HEALTH NETWORK,INC)",ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2434.8,negotiated,4058.0,2231.9,2434.8,164.02,5478.3,CIGNA LIFESOURCE TRANSPLANT [1117],CIGNA LIFESOURCE TRANSPLANT [11170001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2434.8,negotiated,4058.0,2231.9,2434.8,164.02,5478.3,VANTAGE [1092],PROSPECT VANTAGE COMMERCIAL [10920001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC UHC HARMONY HMO [164026],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,HEALTH NET [1039],"HEALTH NET BEHAVIORAL HEALTH COMMERCIAL (FKA:MANAGED HEALTH NETWORK,INC)",ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,4058.0,negotiated,4058.0,2231.9,4058.0,164.02,5478.3,AETNA [1003],AETNA,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,BLUE CROSS [1013],BLUE CROSS MEDI-CAL UNLISTED IPA [10130011],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2029.0,negotiated,4058.0,2231.9,2029.0,164.02,5478.3,SAN DIEGO COUNTY [1071],CMH - COUNTY MENTAL HEALTH [10710005],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,UC AFF MC HUMANA GENERIC PAYOR [164027],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,HEMET COMMUNITY MED GRP - PROMISECARE [1040],UCSD HB NON-CONTRACTED MEDI-CAL MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,MEDICAID - OUT OF STATE [1047],UCSD HB NON-CONTRACTED MEDI-CAL MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,4058.0,negotiated,4058.0,2231.9,4058.0,164.02,5478.3,ALTERNATE AETNA [1004],AETNA,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,266.8,negotiated,4058.0,2231.9,266.8,164.02,5478.3,FEDERAL PRISON [1031],FEDERAL PRISON [10310001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC BRAND NEW DAY HMO [164030],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,373.52,negotiated,4058.0,2231.9,373.52,164.02,5478.3,INLAND EMPIRE HEALTH PLAN TRANSPLANT [1126],INLAND EMPIRE MEDI-CAL TRANSPLANT [11260001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2637.7,negotiated,4058.0,2231.9,2637.7,164.02,5478.3,HEALTH NET BH (MHN) [2010],"HEALTH NET BEHAVIORAL HEALTH COMMERCIAL (FKA:MANAGED HEALTH NETWORK,INC)",ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC BRAND NEW DAY GENERIC PAYOR [164031],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,5478.3,negotiated,4058.0,2231.9,5478.3,164.02,5478.3,SHARP HEALTHCARE TRANSPLANT [1119],SHARP HEALTHCARE TRANSPLANT [11190001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,3246.4,negotiated,4058.0,2231.9,3246.4,164.02,5478.3,CARNIVAL CRUISES [1018],CARNIVAL CRUISES [10180001],ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,4058.0,negotiated,4058.0,2231.9,4058.0,164.02,5478.3,OLYMPUS MANAGED HEALTHCARE INC [1102],AETNA,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,2114.22,negotiated,4058.0,2231.9,2114.22,164.02,5478.3,ALTERNATE CIGNA [1006],CIGNA HMO,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
UC San Diego Medical Center,MRI spine,CPT,72148,Mri Scan Of Lower Spinal Canal,both,486.96,negotiated,4058.0,2231.9,486.96,164.02,5478.3,MC UHC VEBA GENERIC HMO [164032],UC MANAGED CARE,ok,display_ok,,https://hsfiles.ucsd.edu/patientBilling/UC-San-Diego-Standard-Charges-956006144.json,targeted_cpt_dry_run
